"Biomarker","Description","Phenotype","HUNT_all","UKBB","HUNT_reduced","Analysis_type","Design","key"
"Glucose","Glucose","BC_premeno","0.945(95% CI:0.721-1.24; P=0.6842484138)","0.96(95% CI:0.915-1.007; P=0.0924085431)","0.928(95% CI:0.669-1.288; P=0.6550019787)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Gly","Glycine","BC_premeno","0.898(95% CI:0.709-1.138; P=0.3746749237)","0.991(95% CI:0.948-1.037; P=0.700532332)","0.897(95% CI:0.662-1.214; P=0.4817819451)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"GlycA","Glycoprotein Acetyls","BC_premeno","1.038(95% CI:0.803-1.343; P=0.773658537)","0.937(95% CI:0.89-0.988; P=0.0156933875)","0.881(95% CI:0.63-1.232; P=0.4594559029)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_C","HDL Cholesterol","BC_premeno","0.978(95% CI:0.763-1.254; P=0.8606578615)","0.946(95% CI:0.899-0.996; P=0.0343983129)","1.149(95% CI:0.839-1.574; P=0.3869245714)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_CE","Cholesteryl Esters in HDL","BC_premeno","0.969(95% CI:0.754-1.247; P=0.8086221442)","0.946(95% CI:0.899-0.997; P=0.0366811999)","1.143(95% CI:0.831-1.572; P=0.4115924589)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_FC","Free Cholesterol in HDL","BC_premeno","1.007(95% CI:0.791-1.281; P=0.9567847674)","0.945(95% CI:0.898-0.994; P=0.0277956144)","1.162(95% CI:0.863-1.566; P=0.3228839579)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_L","Total Lipids in HDL","BC_premeno","1.001(95% CI:0.79-1.268; P=0.994693366)","0.94(95% CI:0.895-0.987; P=0.0128883603)","1.13(95% CI:0.836-1.527; P=0.4274037804)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_PL","Phospholipids in HDL","BC_premeno","1.01(95% CI:0.8-1.276; P=0.9305891601)","0.939(95% CI:0.894-0.985; P=0.0104106944)","1.123(95% CI:0.835-1.511; P=0.4431679894)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_TG","Triglycerides in HDL","BC_premeno","1.044(95% CI:0.817-1.333; P=0.7324299929)","0.951(95% CI:0.906-0.999; P=0.0463313517)","0.94(95% CI:0.683-1.295; P=0.7068291674)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"His","Histidine","BC_premeno","0.931(95% CI:0.743-1.167; P=0.5370551866)","0.992(95% CI:0.948-1.038; P=0.7207208646)","1.12(95% CI:0.845-1.483; P=0.430274673)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_C","Cholesterol in IDL","BC_premeno","0.923(95% CI:0.707-1.204; P=0.5550322456)","0.935(95% CI:0.89-0.982; P=0.0075426756)","1.102(95% CI:0.803-1.512; P=0.5479900777)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_CE","Cholesteryl Esters in IDL","BC_premeno","0.923(95% CI:0.707-1.205; P=0.5544899946)","0.937(95% CI:0.892-0.984; P=0.0097315059)","1.098(95% CI:0.8-1.507; P=0.5610218086)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_FC","Free Cholesterol in IDL","BC_premeno","0.925(95% CI:0.704-1.216; P=0.5784246046)","0.924(95% CI:0.878-0.972; P=0.0022545839)","1.101(95% CI:0.8-1.514; P=0.5557025443)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_PL","Phospholipids in IDL","BC_premeno","0.94(95% CI:0.716-1.236; P=0.6595972776)","0.933(95% CI:0.888-0.981; P=0.0068657272)","1.074(95% CI:0.781-1.476; P=0.6601088875)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_TG","Triglycerides in IDL","BC_premeno","1.063(95% CI:0.826-1.369; P=0.6341309305)","0.956(95% CI:0.909-1.005; P=0.0802003477)","0.996(95% CI:0.725-1.37; P=0.9817190666)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Ile","Isoleucine","BC_premeno","0.874(95% CI:0.68-1.123; P=0.2922550519)","0.996(95% CI:0.95-1.043; P=0.854732686)","0.929(95% CI:0.678-1.274; P=0.6486804728)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_C","Cholesterol in Large HDL","BC_premeno","1.032(95% CI:0.802-1.328; P=0.8079422073)","0.986(95% CI:0.935-1.039; P=0.5874081969)","1.219(95% CI:0.889-1.671; P=0.2191382677)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_CE","Cholesteryl Esters in Large HDL","BC_premeno","1.025(95% CI:0.795-1.321; P=0.8514954604)","0.986(95% CI:0.935-1.039; P=0.5885372721)","1.211(95% CI:0.882-1.662; P=0.2363636924)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_FC","Free Cholesterol in Large HDL","BC_premeno","1.049(95% CI:0.821-1.341; P=0.6996742034)","0.981(95% CI:0.932-1.033; P=0.4656967224)","1.225(95% CI:0.907-1.655; P=0.1847179875)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_PL","Phospholipids in Large HDL","BC_premeno","1.055(95% CI:0.827-1.345; P=0.6675179925)","0.977(95% CI:0.928-1.028; P=0.3708335959)","1.211(95% CI:0.891-1.645; P=0.2210673869)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_TG","Triglycerides in Large HDL","BC_premeno","1.079(95% CI:0.863-1.349; P=0.5029690295)","0.96(95% CI:0.916-1.006; P=0.09094773)","1.033(95% CI:0.775-1.378; P=0.8246044769)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_C","Cholesterol in Large LDL","BC_premeno","0.877(95% CI:0.675-1.139; P=0.3253755725)","0.928(95% CI:0.884-0.974; P=0.0023058528)","1.013(95% CI:0.741-1.383; P=0.937413826)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_CE","Cholesteryl Esters in Large LDL","BC_premeno","0.874(95% CI:0.672-1.138; P=0.3183028913)","0.927(95% CI:0.883-0.972; P=0.0018869175)","0.999(95% CI:0.731-1.365; P=0.9925093859)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_FC","Free Cholesterol in Large LDL","BC_premeno","0.879(95% CI:0.672-1.149; P=0.3461971003)","0.926(95% CI:0.882-0.973; P=0.0024803156)","1.043(95% CI:0.761-1.431; P=0.7923465982)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_PL","Phospholipids in Large LDL","BC_premeno","0.894(95% CI:0.682-1.17; P=0.4137387168)","0.926(95% CI:0.882-0.973; P=0.0021891489)","1.015(95% CI:0.74-1.391; P=0.9286820605)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_TG","Triglycerides in Large LDL","BC_premeno","1.04(95% CI:0.802-1.349; P=0.7684818826)","0.946(95% CI:0.899-0.996; P=0.0351171629)","0.975(95% CI:0.704-1.351; P=0.8783931343)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_C","Cholesterol in Large VLDL","BC_premeno","0.994(95% CI:0.755-1.309; P=0.9674943712)","0.945(95% CI:0.896-0.996; P=0.0350450738)","0.903(95% CI:0.64-1.275; P=0.5618103429)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_CE","Cholesteryl Esters in Large VLDL","BC_premeno","0.989(95% CI:0.751-1.301; P=0.9353262166)","0.945(95% CI:0.897-0.996; P=0.0340377807)","0.916(95% CI:0.652-1.287; P=0.6123295592)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_FC","Free Cholesterol in Large VLDL","BC_premeno","1.009(95% CI:0.766-1.328; P=0.9501508983)","0.946(95% CI:0.896-0.998; P=0.0436758573)","0.892(95% CI:0.626-1.271; P=0.5282236633)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_PL","Phospholipids in Large VLDL","BC_premeno","1.017(95% CI:0.774-1.336; P=0.9054230013)","0.954(95% CI:0.904-1.006; P=0.0836687868)","0.889(95% CI:0.623-1.27; P=0.5178772971)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_TG","Triglycerides in Large VLDL","BC_premeno","0.989(95% CI:0.752-1.301; P=0.9382315473)","0.953(95% CI:0.904-1.005; P=0.0773250984)","0.893(95% CI:0.625-1.274; P=0.5315936113)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LA","Linoleic Acid","BC_premeno","0.978(95% CI:0.764-1.251; P=0.8572141923)","0.948(95% CI:0.905-0.993; P=0.024902083)","1.011(95% CI:0.749-1.365; P=0.9430581938)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Lactate","Lactate","BC_premeno","0.96(95% CI:0.754-1.222; P=0.7407469782)","1.055(95% CI:1.008-1.105; P=0.0227116365)","0.965(95% CI:0.708-1.317; P=0.8244681578)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_C","LDL Cholesterol","BC_premeno","0.892(95% CI:0.688-1.157; P=0.3882194698)","0.93(95% CI:0.886-0.975; P=0.0026160793)","1.002(95% CI:0.735-1.366; P=0.9887828829)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_CE","Cholesteryl Esters in LDL","BC_premeno","0.895(95% CI:0.689-1.165; P=0.4101137426)","0.927(95% CI:0.884-0.972; P=0.0018956178)","0.991(95% CI:0.726-1.353; P=0.9544752139)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_FC","Free Cholesterol in LDL","BC_premeno","0.874(95% CI:0.672-1.138; P=0.3182835084)","0.931(95% CI:0.887-0.978; P=0.0042686267)","1.023(95% CI:0.748-1.4; P=0.8850418795)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_L","Total Lipids in LDL","BC_premeno","0.899(95% CI:0.693-1.167; P=0.4238413646)","0.93(95% CI:0.887-0.975; P=0.0028000612)","1(95% CI:0.734-1.362; P=0.9982415055)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_PL","Phospholipids in LDL","BC_premeno","0.898(95% CI:0.688-1.174; P=0.4324236265)","0.931(95% CI:0.887-0.977; P=0.0038658012)","1(95% CI:0.731-1.369; P=0.9999568718)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_TG","Triglycerides in LDL","BC_premeno","1.038(95% CI:0.799-1.35; P=0.7779308265)","0.944(95% CI:0.896-0.995; P=0.0308159983)","0.959(95% CI:0.688-1.335; P=0.8031532375)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Leu","Leucine","BC_premeno","0.892(95% CI:0.696-1.144; P=0.3689566218)","0.991(95% CI:0.945-1.039; P=0.7019723388)","0.99(95% CI:0.726-1.35; P=0.949269195)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_C","Cholesterol in Medium HDL","BC_premeno","0.967(95% CI:0.758-1.234; P=0.7898913147)","0.934(95% CI:0.889-0.982; P=0.0073892098)","1.086(95% CI:0.798-1.479; P=0.5994014555)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_CE","Cholesteryl Esters in Medium HDL","BC_premeno","0.966(95% CI:0.755-1.235; P=0.7816135685)","0.935(95% CI:0.89-0.983; P=0.0085024509)","1.085(95% CI:0.795-1.482; P=0.6057095165)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_FC","Free Cholesterol in Medium HDL","BC_premeno","0.979(95% CI:0.772-1.242; P=0.8628955774)","0.932(95% CI:0.887-0.979; P=0.0049013466)","1.096(95% CI:0.814-1.475; P=0.547631862)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_PL","Phospholipids in Medium HDL","BC_premeno","0.995(95% CI:0.789-1.254; P=0.9646615757)","0.93(95% CI:0.886-0.975; P=0.0025266684)","1.062(95% CI:0.792-1.424; P=0.6884012889)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_TG","Triglycerides in Medium HDL","BC_premeno","1.052(95% CI:0.826-1.34; P=0.6797094911)","0.951(95% CI:0.905-0.998; P=0.0420463531)","0.939(95% CI:0.681-1.295; P=0.7014939032)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_C","Cholesterol in Medium LDL","BC_premeno","0.916(95% CI:0.701-1.197; P=0.5193851372)","0.926(95% CI:0.882-0.972; P=0.0019728147)","0.973(95% CI:0.71-1.334; P=0.8652586822)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_CE","Cholesteryl Esters in Medium LDL","BC_premeno","0.934(95% CI:0.712-1.224; P=0.6190797819)","0.924(95% CI:0.879-0.971; P=0.0017026756)","0.966(95% CI:0.702-1.331; P=0.8346103599)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_FC","Free Cholesterol in Medium LDL","BC_premeno","0.867(95% CI:0.664-1.133; P=0.2953792307)","0.931(95% CI:0.887-0.978; P=0.0040887191)","0.985(95% CI:0.719-1.349; P=0.9245784441)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_PL","Phospholipids in Medium LDL","BC_premeno","0.899(95% CI:0.685-1.18; P=0.4440300416)","0.929(95% CI:0.884-0.976; P=0.0032392813)","0.964(95% CI:0.7-1.327; P=0.8217968309)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_TG","Triglycerides in Medium LDL","BC_premeno","1.051(95% CI:0.81-1.365; P=0.7061788475)","0.943(95% CI:0.894-0.995; P=0.0306793892)","0.943(95% CI:0.671-1.326; P=0.7358097868)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_C","Cholesterol in Medium VLDL","BC_premeno","0.947(95% CI:0.722-1.242; P=0.6939359942)","0.939(95% CI:0.893-0.988; P=0.0147089551)","1.022(95% CI:0.744-1.405; P=0.8915241659)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_CE","Cholesteryl Esters in Medium VLDL","BC_premeno","0.944(95% CI:0.72-1.238; P=0.6775582245)","0.945(95% CI:0.898-0.993; P=0.0266807503)","1.05(95% CI:0.765-1.443; P=0.761351407)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_FC","Free Cholesterol in Medium VLDL","BC_premeno","0.955(95% CI:0.725-1.259; P=0.7438085463)","0.934(95% CI:0.888-0.983; P=0.0090096276)","0.984(95% CI:0.71-1.362; P=0.9202606119)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_PL","Phospholipids in Medium VLDL","BC_premeno","0.962(95% CI:0.731-1.267; P=0.785257261)","0.936(95% CI:0.89-0.985; P=0.011247159)","0.966(95% CI:0.697-1.341; P=0.8381782098)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_TG","Triglycerides in Medium VLDL","BC_premeno","0.972(95% CI:0.739-1.277; P=0.8373710855)","0.947(95% CI:0.899-0.998; P=0.0417024268)","0.892(95% CI:0.631-1.259; P=0.5142615842)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"MUFA","Monounsaturated Fatty Acids","BC_premeno","0.991(95% CI:0.762-1.288; P=0.9460343955)","0.921(95% CI:0.876-0.968; P=0.0011351859)","0.947(95% CI:0.685-1.307; P=0.7387435405)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"non_HDL_C","Total Cholesterol Minus HDL-C","BC_premeno","0.918(95% CI:0.706-1.192; P=0.519541537)","0.932(95% CI:0.888-0.977; P=0.0036702649)","1.021(95% CI:0.748-1.392; P=0.8977022165)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Omega_3","Omega-3 Fatty Acids","BC_premeno","0.847(95% CI:0.634-1.131; P=0.2608156879)","0.878(95% CI:0.834-0.925; P=0.0000010433)","0.893(95% CI:0.641-1.244; P=0.5034725851)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Omega_6","Omega-6 Fatty Acids","BC_premeno","0.976(95% CI:0.762-1.251; P=0.8477484857)","0.923(95% CI:0.882-0.967; P=0.0007095866)","1.017(95% CI:0.754-1.373; P=0.9107261375)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Phe","Phenylalanine","BC_premeno","0.904(95% CI:0.697-1.172; P=0.4462276182)","1.035(95% CI:0.99-1.083; P=0.129716191)","0.879(95% CI:0.635-1.217; P=0.4365510183)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Phosphatidylc","Phosphatidylcholines","BC_premeno","0.938(95% CI:0.736-1.196; P=0.6068006635)","0.925(95% CI:0.883-0.968; P=0.0008605464)","1.02(95% CI:0.759-1.37; P=0.8954783229)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Phosphoglyc","Phosphoglycerides","BC_premeno","0.943(95% CI:0.737-1.205; P=0.6365324923)","0.915(95% CI:0.874-0.959; P=0.0001693386)","1.024(95% CI:0.761-1.378; P=0.8767484688)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"PUFA","Polyunsaturated Fatty Acids","BC_premeno","0.941(95% CI:0.73-1.214; P=0.6414615434)","0.906(95% CI:0.865-0.949; P=0.0000340002)","0.987(95% CI:0.73-1.334; P=0.9306763885)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Pyruvate","Pyruvate","BC_premeno","1.054(95% CI:0.836-1.329; P=0.6573394434)","1.035(95% CI:0.996-1.076; P=0.0795793483)","1.077(95% CI:0.805-1.443; P=0.6162822955)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Remnant_C","Remnant Cholesterol (Non-HDL and Non-LDL -Cholesterol)","BC_premeno","0.95(95% CI:0.728-1.24; P=0.7050403059)","0.934(95% CI:0.889-0.98; P=0.0055720264)","1.038(95% CI:0.759-1.42; P=0.8165049534)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_HDL_C","Cholesterol in Small HDL","BC_premeno","0.834(95% CI:0.654-1.064; P=0.144334367)","0.911(95% CI:0.869-0.954; P=0.0000755046)","0.891(95% CI:0.661-1.202; P=0.4510038903)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_HDL_CE","Cholesteryl Esters in Small HDL","BC_premeno","0.826(95% CI:0.651-1.048; P=0.1151166893)","0.917(95% CI:0.875-0.96; P=0.0002225549)","0.887(95% CI:0.661-1.188; P=0.4206931509)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_HDL_FC","Free Cholesterol in Small HDL","BC_premeno","0.908(95% CI:0.708-1.166; P=0.449474808)","0.906(95% CI:0.864-0.95; P=0.0000430886)","0.947(95% CI:0.698-1.285; P=0.7260583517)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_HDL_PL","Phospholipids in Small HDL","BC_premeno","0.917(95% CI:0.719-1.169; P=0.4860695204)","0.912(95% CI:0.87-0.956; P=0.0001176624)","0.912(95% CI:0.671-1.24; P=0.5575953379)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_HDL_TG","Triglycerides in Small HDL","BC_premeno","1.028(95% CI:0.789-1.339; P=0.8382694129)","0.954(95% CI:0.905-1.006; P=0.0814022232)","0.86(95% CI:0.603-1.226; P=0.4049762485)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_LDL_C","Cholesterol in Small LDL","BC_premeno","0.918(95% CI:0.7-1.205; P=0.5388246903)","0.933(95% CI:0.887-0.98; P=0.0060216543)","0.986(95% CI:0.717-1.357; P=0.9333974143)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_LDL_CE","Cholesteryl Esters in Small LDL","BC_premeno","0.943(95% CI:0.716-1.241; P=0.6755305107)","0.928(95% CI:0.882-0.976; P=0.0035073768)","0.986(95% CI:0.714-1.361; P=0.930375136)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_LDL_FC","Free Cholesterol in Small LDL","BC_premeno","0.861(95% CI:0.661-1.12; P=0.2638672906)","0.949(95% CI:0.904-0.997; P=0.0369658553)","0.981(95% CI:0.718-1.341; P=0.9056913001)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_LDL_PL","Phospholipids in Small LDL","BC_premeno","0.917(95% CI:0.698-1.205; P=0.5351114617)","0.95(95% CI:0.904-0.999; P=0.0438613203)","1.006(95% CI:0.731-1.384; P=0.9723162244)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_LDL_TG","Triglycerides in Small LDL","BC_premeno","1.073(95% CI:0.829-1.388; P=0.5923662771)","0.949(95% CI:0.899-1.002; P=0.0592752905)","0.931(95% CI:0.657-1.319; P=0.68747357)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
